VARIABLES="Time","Precipitation","Total_PET","Total_AET","BC+14","BC-14","ET14","S14","QH+14","QH-14","QV+14","QV-14","Resid14","Error14","%Error14","Volume14","BC+13","BC-13","ET13","S13","QH+13","QH-13","QVU+13","QVU-13","QVD+13","QVD-13","Resid13","Error13","%Error13","Volume13","VWC13","Sat13","BC+12","BC-12","ET12","S12","QH+12","QH-12","QVU+12","QVU-12","QVD+12","QVD-12","Resid12","Error12","%Error12","Volume12","VWC12","Sat12","BC+11","BC-11","ET11","S11","QH+11","QH-11","QVU+11","QVU-11","QVD+11","QVD-11","Resid11","Error11","%Error11","Volume11","VWC11","Sat11","BC+10","BC-10","ET10","S10","QH+10","QH-10","QVU+10","QVU-10","QVD+10","QVD-10","Resid10","Error10","%Error10","Volume10","VWC10","Sat10","BC+09","BC-09","ET09","S09","QH+09","QH-09","QVU+09","QVU-09","QVD+09","QVD-09","Resid09","Error09","%Error09","Volume09","VWC09","Sat09","BC+08","BC-08","ET08","S08","QH+08","QH-08","QVU+08","QVU-08","QVD+08","QVD-08","Resid08","Error08","%Error08","Volume08","VWC08","Sat08","BC+07","BC-07","ET07","S07","QH+07","QH-07","QVU+07","QVU-07","QVD+07","QVD-07","Resid07","Error07","%Error07","Volume07","VWC07","Sat07","BC+06","BC-06","ET06","S06","QH+06","QH-06","QVU+06","QVU-06","QVD+06","QVD-06","Resid06","Error06","%Error06","Volume06","VWC06","Sat06","BC+05","BC-05","ET05","S05","QH+05","QH-05","QVU+05","QVU-05","QVD+05","QVD-05","Resid05","Error05","%Error05","Volume05","VWC05","Sat05","BC+04","BC-04","ET04","S04","QH+04","QH-04","QVU+04","QVU-04","QVD+04","QVD-04","Resid04","Error04","%Error04","Volume04","VWC04","Sat04","BC+03","BC-03","ET03","S03","QH+03","QH-03","QVU+03","QVU-03","QVD+03","QVD-03","Resid03","Error03","%Error03","Volume03","VWC03","Sat03","BC+02","BC-02","ET02","S02","QH+02","QH-02","QVU+02","QVU-02","QVD+02","QVD-02","Resid02","Error02","%Error02","Volume02","VWC02","Sat02","BC+01","BC-01","ET01","S01","QH+01","QH-01","QVU+01","QVU-01","QVD+01","QVD-01","Resid01","Error01","%Error01","Volume01","VWC01","Sat01"
DATASETAUXDATA Source="HydroGeoSphere, Aquanty Inc."
DATASETAUXDATA HGS_Version="2845"
DATASETAUXDATA Date_Created="2025-08-04T11:45:15+02:00"
DATASETAUXDATA Model_Prefix="lys_e_day1"
DATASETAUXDATA Mass_Base_Unit="kg"
DATASETAUXDATA Length_Base_Unit="m"
DATASETAUXDATA Time_Base_Unit="d"
DATASETAUXDATA Temperature_Base_Unit="deg C"
# Time units: (d)
# Precipitation units: (m^3 d^-1)
# BC+07 units: (m^3 d^-1)
# BC-07 units: (m^3 d^-1)
# ET07 units: (m^3 d^-1)
# S07 units: (m^3 d^-1)
# QH+07 units: (m^3 d^-1)
# QH-07 units: (m^3 d^-1)
# QVU+07 units: (m^3 d^-1)
# QVU-07 units: (m^3 d^-1)
# QVD+07 units: (m^3 d^-1)
# QVD-07 units: (m^3 d^-1)
# Resid07 units: (m^3 d^-1)
# Error07 units: (m^3 d^-1)
# %Error07 units: (-)
# Volume07 units: (m^3)
# VWC07 units: (-)
# Sat07 units: (-)
# BC+06 units: (m^3 d^-1)
# BC-06 units: (m^3 d^-1)
# ET06 units: (m^3 d^-1)
# S06 units: (m^3 d^-1)
# QH+06 units: (m^3 d^-1)
# QH-06 units: (m^3 d^-1)
# QVU+06 units: (m^3 d^-1)
# QVU-06 units: (m^3 d^-1)
# QVD+06 units: (m^3 d^-1)
# QVD-06 units: (m^3 d^-1)
# Resid06 units: (m^3 d^-1)
# Error06 units: (m^3 d^-1)
# %Error06 units: (-)
# Volume06 units: (m^3)
# VWC06 units: (-)
# Sat06 units: (-)
# BC+05 units: (m^3 d^-1)
# BC-05 units: (m^3 d^-1)
# ET05 units: (m^3 d^-1)
# S05 units: (m^3 d^-1)
# QH+05 units: (m^3 d^-1)
# QH-05 units: (m^3 d^-1)
# QVU+05 units: (m^3 d^-1)
# QVU-05 units: (m^3 d^-1)
# QVD+05 units: (m^3 d^-1)
# QVD-05 units: (m^3 d^-1)
# Resid05 units: (m^3 d^-1)
# Error05 units: (m^3 d^-1)
# %Error05 units: (-)
# Volume05 units: (m^3)
# VWC05 units: (-)
# Sat05 units: (-)
# BC+04 units: (m^3 d^-1)
# BC-04 units: (m^3 d^-1)
# ET04 units: (m^3 d^-1)
# S04 units: (m^3 d^-1)
# QH+04 units: (m^3 d^-1)
# QH-04 units: (m^3 d^-1)
# QVU+04 units: (m^3 d^-1)
# QVU-04 units: (m^3 d^-1)
# QVD+04 units: (m^3 d^-1)
# QVD-04 units: (m^3 d^-1)
# Resid04 units: (m^3 d^-1)
# Error04 units: (m^3 d^-1)
# %Error04 units: (-)
# Volume04 units: (m^3)
# VWC04 units: (-)
# Sat04 units: (-)
# BC+03 units: (m^3 d^-1)
# BC-03 units: (m^3 d^-1)
# ET03 units: (m^3 d^-1)
# S03 units: (m^3 d^-1)
# QH+03 units: (m^3 d^-1)
# QH-03 units: (m^3 d^-1)
# QVU+03 units: (m^3 d^-1)
# QVU-03 units: (m^3 d^-1)
# QVD+03 units: (m^3 d^-1)
# QVD-03 units: (m^3 d^-1)
# Resid03 units: (m^3 d^-1)
# Error03 units: (m^3 d^-1)
# %Error03 units: (-)
# Volume03 units: (m^3)
# VWC03 units: (-)
# Sat03 units: (-)
# BC+02 units: (m^3 d^-1)
# BC-02 units: (m^3 d^-1)
# ET02 units: (m^3 d^-1)
# S02 units: (m^3 d^-1)
# QH+02 units: (m^3 d^-1)
# QH-02 units: (m^3 d^-1)
# QVU+02 units: (m^3 d^-1)
# QVU-02 units: (m^3 d^-1)
# QVD+02 units: (m^3 d^-1)
# QVD-02 units: (m^3 d^-1)
# Resid02 units: (m^3 d^-1)
# Error02 units: (m^3 d^-1)
# %Error02 units: (-)
# Volume02 units: (m^3)
# VWC02 units: (-)
# Sat02 units: (-)
# BC+01 units: (m^3 d^-1)
# BC-01 units: (m^3 d^-1)
# ET01 units: (m^3 d^-1)
# S01 units: (m^3 d^-1)
# QH+01 units: (m^3 d^-1)
# QH-01 units: (m^3 d^-1)
# QVU+01 units: (m^3 d^-1)
# QVU-01 units: (m^3 d^-1)
# QVD+01 units: (m^3 d^-1)
# QVD-01 units: (m^3 d^-1)
# Resid01 units: (m^3 d^-1)
# Error01 units: (m^3 d^-1)
# %Error01 units: (-)
# Volume01 units: (m^3)
# VWC01 units: (-)
# Sat01 units: (-)
VARAUXDATA 1 Units="(d)"
VARAUXDATA 2 Units="(m^3 d^-1)"
VARAUXDATA 3 Units="(m^3 d^-1)"
VARAUXDATA 4 Units="(m^3 d^-1)"
VARAUXDATA 5 Units="(m^3 d^-1)"
VARAUXDATA 6 Units="(m^3 d^-1)"
VARAUXDATA 7 Units="(m^3 d^-1)"
VARAUXDATA 8 Units="(m^3 d^-1)"
VARAUXDATA 9 Units="(m^3 d^-1)"
VARAUXDATA 10 Units="(m^3 d^-1)"
VARAUXDATA 11 Units="(m^3 d^-1)"
VARAUXDATA 12 Units="(m^3 d^-1)"
VARAUXDATA 13 Units="(m^3 d^-1)"
VARAUXDATA 14 Units="(m^3 d^-1)"
VARAUXDATA 15 Units="(-)"
VARAUXDATA 16 Units="(m^3)"
VARAUXDATA 17 Units="(m^3 d^-1)"
VARAUXDATA 18 Units="(m^3 d^-1)"
VARAUXDATA 19 Units="(m^3 d^-1)"
VARAUXDATA 20 Units="(m^3 d^-1)"
VARAUXDATA 21 Units="(m^3 d^-1)"
VARAUXDATA 22 Units="(m^3 d^-1)"
VARAUXDATA 23 Units="(m^3 d^-1)"
VARAUXDATA 24 Units="(m^3 d^-1)"
VARAUXDATA 25 Units="(m^3 d^-1)"
VARAUXDATA 26 Units="(m^3 d^-1)"
VARAUXDATA 27 Units="(m^3 d^-1)"
VARAUXDATA 28 Units="(m^3 d^-1)"
VARAUXDATA 29 Units="(-)"
VARAUXDATA 30 Units="(m^3)"
VARAUXDATA 31 Units="(-)"
VARAUXDATA 32 Units="(-)"
VARAUXDATA 33 Units="(m^3 d^-1)"
VARAUXDATA 34 Units="(m^3 d^-1)"
VARAUXDATA 35 Units="(m^3 d^-1)"
VARAUXDATA 36 Units="(m^3 d^-1)"
VARAUXDATA 37 Units="(m^3 d^-1)"
VARAUXDATA 38 Units="(m^3 d^-1)"
VARAUXDATA 39 Units="(m^3 d^-1)"
VARAUXDATA 40 Units="(m^3 d^-1)"
VARAUXDATA 41 Units="(m^3 d^-1)"
VARAUXDATA 42 Units="(m^3 d^-1)"
VARAUXDATA 43 Units="(m^3 d^-1)"
VARAUXDATA 44 Units="(m^3 d^-1)"
VARAUXDATA 45 Units="(-)"
VARAUXDATA 46 Units="(m^3)"
VARAUXDATA 47 Units="(-)"
VARAUXDATA 48 Units="(-)"
VARAUXDATA 49 Units="(m^3 d^-1)"
VARAUXDATA 50 Units="(m^3 d^-1)"
VARAUXDATA 51 Units="(m^3 d^-1)"
VARAUXDATA 52 Units="(m^3 d^-1)"
VARAUXDATA 53 Units="(m^3 d^-1)"
VARAUXDATA 54 Units="(m^3 d^-1)"
VARAUXDATA 55 Units="(m^3 d^-1)"
VARAUXDATA 56 Units="(m^3 d^-1)"
VARAUXDATA 57 Units="(m^3 d^-1)"
VARAUXDATA 58 Units="(m^3 d^-1)"
VARAUXDATA 59 Units="(m^3 d^-1)"
VARAUXDATA 60 Units="(m^3 d^-1)"
VARAUXDATA 61 Units="(-)"
VARAUXDATA 62 Units="(m^3)"
VARAUXDATA 63 Units="(-)"
VARAUXDATA 64 Units="(-)"
VARAUXDATA 65 Units="(m^3 d^-1)"
VARAUXDATA 66 Units="(m^3 d^-1)"
VARAUXDATA 67 Units="(m^3 d^-1)"
VARAUXDATA 68 Units="(m^3 d^-1)"
VARAUXDATA 69 Units="(m^3 d^-1)"
VARAUXDATA 70 Units="(m^3 d^-1)"
VARAUXDATA 71 Units="(m^3 d^-1)"
VARAUXDATA 72 Units="(m^3 d^-1)"
VARAUXDATA 73 Units="(m^3 d^-1)"
VARAUXDATA 74 Units="(m^3 d^-1)"
VARAUXDATA 75 Units="(m^3 d^-1)"
VARAUXDATA 76 Units="(m^3 d^-1)"
VARAUXDATA 77 Units="(-)"
VARAUXDATA 78 Units="(m^3)"
VARAUXDATA 79 Units="(-)"
VARAUXDATA 80 Units="(-)"
VARAUXDATA 81 Units="(m^3 d^-1)"
VARAUXDATA 82 Units="(m^3 d^-1)"
VARAUXDATA 83 Units="(m^3 d^-1)"
VARAUXDATA 84 Units="(m^3 d^-1)"
VARAUXDATA 85 Units="(m^3 d^-1)"
VARAUXDATA 86 Units="(m^3 d^-1)"
VARAUXDATA 87 Units="(m^3 d^-1)"
VARAUXDATA 88 Units="(m^3 d^-1)"
VARAUXDATA 89 Units="(m^3 d^-1)"
VARAUXDATA 90 Units="(m^3 d^-1)"
VARAUXDATA 91 Units="(m^3 d^-1)"
VARAUXDATA 92 Units="(m^3 d^-1)"
VARAUXDATA 93 Units="(-)"
VARAUXDATA 94 Units="(m^3)"
VARAUXDATA 95 Units="(-)"
VARAUXDATA 96 Units="(-)"
VARAUXDATA 97 Units="(m^3 d^-1)"
VARAUXDATA 98 Units="(m^3 d^-1)"
VARAUXDATA 99 Units="(m^3 d^-1)"
VARAUXDATA 100 Units="(m^3 d^-1)"
VARAUXDATA 101 Units="(m^3 d^-1)"
VARAUXDATA 102 Units="(m^3 d^-1)"
VARAUXDATA 103 Units="(m^3 d^-1)"
VARAUXDATA 104 Units="(m^3 d^-1)"
VARAUXDATA 105 Units="(m^3 d^-1)"
VARAUXDATA 106 Units="(m^3 d^-1)"
VARAUXDATA 107 Units="(m^3 d^-1)"
VARAUXDATA 108 Units="(m^3 d^-1)"
VARAUXDATA 109 Units="(-)"
VARAUXDATA 110 Units="(m^3)"
VARAUXDATA 111 Units="(-)"
VARAUXDATA 112 Units="(-)"
VARAUXDATA 113 Units="(m^3 d^-1)"
VARAUXDATA 114 Units="(m^3 d^-1)"
VARAUXDATA 115 Units="(m^3 d^-1)"
VARAUXDATA 116 Units="(m^3 d^-1)"
VARAUXDATA 117 Units="(m^3 d^-1)"
VARAUXDATA 118 Units="(m^3 d^-1)"
VARAUXDATA 119 Units="(m^3 d^-1)"
VARAUXDATA 120 Units="(m^3 d^-1)"
VARAUXDATA 121 Units="(m^3 d^-1)"
VARAUXDATA 122 Units="(m^3 d^-1)"
VARAUXDATA 123 Units="(m^3 d^-1)"
VARAUXDATA 124 Units="(m^3 d^-1)"
VARAUXDATA 125 Units="(-)"
VARAUXDATA 126 Units="(m^3)"
VARAUXDATA 127 Units="(-)"
VARAUXDATA 128 Units="(-)"
VARAUXDATA 129 Units="(m^3 d^-1)"
VARAUXDATA 130 Units="(m^3 d^-1)"
VARAUXDATA 131 Units="(m^3 d^-1)"
VARAUXDATA 132 Units="(m^3 d^-1)"
VARAUXDATA 133 Units="(m^3 d^-1)"
VARAUXDATA 134 Units="(m^3 d^-1)"
VARAUXDATA 135 Units="(m^3 d^-1)"
VARAUXDATA 136 Units="(m^3 d^-1)"
VARAUXDATA 137 Units="(m^3 d^-1)"
VARAUXDATA 138 Units="(m^3 d^-1)"
VARAUXDATA 139 Units="(m^3 d^-1)"
VARAUXDATA 140 Units="(m^3 d^-1)"
VARAUXDATA 141 Units="(-)"
VARAUXDATA 142 Units="(m^3)"
VARAUXDATA 143 Units="(-)"
VARAUXDATA 144 Units="(-)"
VARAUXDATA 145 Units="(m^3 d^-1)"
VARAUXDATA 146 Units="(m^3 d^-1)"
VARAUXDATA 147 Units="(m^3 d^-1)"
VARAUXDATA 148 Units="(m^3 d^-1)"
VARAUXDATA 149 Units="(m^3 d^-1)"
VARAUXDATA 150 Units="(m^3 d^-1)"
VARAUXDATA 151 Units="(m^3 d^-1)"
VARAUXDATA 152 Units="(m^3 d^-1)"
VARAUXDATA 153 Units="(m^3 d^-1)"
VARAUXDATA 154 Units="(m^3 d^-1)"
VARAUXDATA 155 Units="(m^3 d^-1)"
VARAUXDATA 156 Units="(m^3 d^-1)"
VARAUXDATA 157 Units="(-)"
VARAUXDATA 158 Units="(m^3)"
VARAUXDATA 159 Units="(-)"
VARAUXDATA 160 Units="(-)"
VARAUXDATA 161 Units="(m^3 d^-1)"
VARAUXDATA 162 Units="(m^3 d^-1)"
VARAUXDATA 163 Units="(m^3 d^-1)"
VARAUXDATA 164 Units="(m^3 d^-1)"
VARAUXDATA 165 Units="(m^3 d^-1)"
VARAUXDATA 166 Units="(m^3 d^-1)"
VARAUXDATA 167 Units="(m^3 d^-1)"
VARAUXDATA 168 Units="(m^3 d^-1)"
VARAUXDATA 169 Units="(m^3 d^-1)"
VARAUXDATA 170 Units="(m^3 d^-1)"
VARAUXDATA 171 Units="(m^3 d^-1)"
VARAUXDATA 172 Units="(m^3 d^-1)"
VARAUXDATA 173 Units="(-)"
VARAUXDATA 174 Units="(m^3)"
VARAUXDATA 175 Units="(-)"
VARAUXDATA 176 Units="(-)"
VARAUXDATA 177 Units="(m^3 d^-1)"
VARAUXDATA 178 Units="(m^3 d^-1)"
VARAUXDATA 179 Units="(m^3 d^-1)"
VARAUXDATA 180 Units="(m^3 d^-1)"
VARAUXDATA 181 Units="(m^3 d^-1)"
VARAUXDATA 182 Units="(m^3 d^-1)"
VARAUXDATA 183 Units="(m^3 d^-1)"
VARAUXDATA 184 Units="(m^3 d^-1)"
VARAUXDATA 185 Units="(m^3 d^-1)"
VARAUXDATA 186 Units="(m^3 d^-1)"
VARAUXDATA 187 Units="(m^3 d^-1)"
VARAUXDATA 188 Units="(m^3 d^-1)"
VARAUXDATA 189 Units="(-)"
VARAUXDATA 190 Units="(m^3)"
VARAUXDATA 191 Units="(-)"
VARAUXDATA 192 Units="(-)"
VARAUXDATA 193 Units="(m^3 d^-1)"
VARAUXDATA 194 Units="(m^3 d^-1)"
VARAUXDATA 195 Units="(m^3 d^-1)"
VARAUXDATA 196 Units="(m^3 d^-1)"
VARAUXDATA 197 Units="(m^3 d^-1)"
VARAUXDATA 198 Units="(m^3 d^-1)"
VARAUXDATA 199 Units="(m^3 d^-1)"
VARAUXDATA 200 Units="(m^3 d^-1)"
VARAUXDATA 201 Units="(m^3 d^-1)"
VARAUXDATA 202 Units="(m^3 d^-1)"
VARAUXDATA 203 Units="(m^3 d^-1)"
VARAUXDATA 204 Units="(m^3 d^-1)"
VARAUXDATA 205 Units="(-)"
VARAUXDATA 206 Units="(m^3)"
VARAUXDATA 207 Units="(-)"
VARAUXDATA 208 Units="(-)"
VARAUXDATA 209 Units="(m^3 d^-1)"
VARAUXDATA 210 Units="(m^3 d^-1)"
VARAUXDATA 211 Units="(m^3 d^-1)"
VARAUXDATA 212 Units="(m^3 d^-1)"
VARAUXDATA 213 Units="(m^3 d^-1)"
VARAUXDATA 214 Units="(m^3 d^-1)"
VARAUXDATA 215 Units="(m^3 d^-1)"
VARAUXDATA 216 Units="(m^3 d^-1)"
VARAUXDATA 217 Units="(m^3 d^-1)"
VARAUXDATA 218 Units="(m^3 d^-1)"
VARAUXDATA 219 Units="(m^3 d^-1)"
VARAUXDATA 220 Units="(m^3 d^-1)"
VARAUXDATA 221 Units="(-)"
VARAUXDATA 222 Units="(m^3)"
VARAUXDATA 223 Units="(-)"
VARAUXDATA 224 Units="(-)"
Zone T="Overland flow area nfmb_dssat_id_1"
