TITLE = "Flow data at observation well: pz1"
VARIABLES="Time","H","P","S","VWC","Ho","Po","X","Y","Z","Zsurf","Node"
DATASETAUXDATA Source="HydroGeoSphere, Aquanty Inc."
DATASETAUXDATA HGS_Version="2845"
DATASETAUXDATA Date_Created="2025-08-04T11:42:07+02:00"
DATASETAUXDATA Model_Prefix="lys_e_day0"
DATASETAUXDATA Mass_Base_Unit="kg"
DATASETAUXDATA Length_Base_Unit="m"
DATASETAUXDATA Time_Base_Unit="d"
DATASETAUXDATA Temperature_Base_Unit="deg C"
# Time units: (d)
# H units: (m)
# P units: (m)
# S units: (-)
# VWC units: (-)
# Ho units: (m)
# Po units: (m)
# X units: (m)
# Y units: (m)
# Z units: (m)
# Zsurf units: (m)
VARAUXDATA 1 Units="(d)"
VARAUXDATA 2 Units="(m)"
VARAUXDATA 3 Units="(m)"
VARAUXDATA 4 Units="(-)"
VARAUXDATA 5 Units="(-)"
VARAUXDATA 6 Units="(m)"
VARAUXDATA 7 Units="(m)"
VARAUXDATA 8 Units="(m)"
VARAUXDATA 9 Units="(m)"
VARAUXDATA 10 Units="(m)"
VARAUXDATA 11 Units="(m)"
ZONE T="pz1"
 1.157407000000000E-005   3.7318414585E-001  -2.4768158541E+000   5.4499997805E-001   3.5097998248E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 3.849051186046511E-005   3.7318351877E-001  -2.4768164812E+000   5.4499992694E-001   3.5097994957E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 1.057816165116279E-004   3.7318195109E-001  -2.4768180489E+000   5.4499979916E-001   3.5097986728E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 2.740093781395348E-004   3.7317803198E-001  -2.4768219680E+000   5.4499947974E-001   3.5097966157E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 6.945787822093023E-004   3.7316823482E-001  -2.4768317652E+000   5.4499868123E-001   3.5097914734E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 1.746002292383721E-003   3.7314374571E-001  -2.4768562543E+000   5.4499668529E-001   3.5097786195E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 4.374561067819767E-003   3.7308254672E-001  -2.4769174533E+000   5.4499169749E-001   3.5097464980E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 1.094595800640988E-002   3.7292969770E-001  -2.4770703023E+000   5.4497924076E-001   3.5096662767E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 2.737445035288517E-002   3.7254849442E-001  -2.4774515056E+000   5.4494817807E-001   3.5094662330E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 6.844568121907339E-002   3.7160118123E-001  -2.4783988188E+000   5.4487101148E-001   3.5089692802E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 1.711237583845439E-001   3.6926755995E-001  -2.4807324401E+000   5.4468107691E-001   3.5077461016E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 4.278189512982203E-001   3.6363687900E-001  -2.4863631210E+000   5.4422371879E-001   3.5048007152E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
 1.000000000000000E+000   3.5197274310E-001  -2.4980272569E+000   5.4328042934E-001   3.4987259313E-001  -9.9900000000E+002  -9.9900000000E+002   1.0000000000E+000   1.0000000000E+000   2.8500000000E+000   3.0000000000E+000  95
